,index,tweet,target
3270,1170,ボソ,2
3271,1171,本当に,2
3272,1172,ボソ ぎりです,2
3273,1173,キュン ー す,2
3274,1174,遅 めの おめでとう,2
3275,1175,うーん ボーマンダ,2
3276,1176,する,2
3277,1177,ボン ちゃん ホテル ダンス,2
3278,1178,それ やばーい ありがとう,2
3279,1179,楽しん 行っ き なさい,2
3280,1180,うん ち し てる 時 手 暇,2
3281,1181,昨日 僕 今日 あなた 頑張る 夜,2
3282,1182,もう 欠か せ,2
3283,1183,本当に,2
3284,1184,女子会 もの,2
3285,1185,イキリ 無双 さん 選ん,2
3286,1186,すごい こと なっ き,2
3287,1187,それ いい 僕 筋トレ 頑張る,2
3288,1188,あら 本当に,2
3289,1189,家 帰っ 寝 忘れる,2
3290,1190,嬉しい あ むさん インスタ フォロー し 方 いいよっ,2
3291,1191,ふ ぇふぇふぇ ー ありがとう,2
3292,1192,0時 0時 二度寝,2
3293,1193,これから よろしくお願いします,2
3294,1194,初 リプ 感謝,2
3295,1195,初 リプ ありがとう,2
3296,1196,あれ ヤバい よね 笑笑,2
3297,1197,全力 頑張っ,2
3298,1198,よし 頑張る ん,2
3299,1199,ここ ー す ここ ここ,2
3300,1200,具 い オムライス,2
3301,1201,フォロー し ちゃっ,2
3302,1202,頑張る ん,2
3303,1203,これ 笑笑 笑笑,2
3304,1204,僕 言える こと 目標 持っ 頑張り 続けれ 何 見え くる 思い,2
3305,1205,全員,2
3306,1206,それ 大変 0 年 後 笑い話 なっ てる 思い,2
3307,1207,L XL,2
3308,1208,0回 呼ん なに なに なに,2
3309,1209,まじ 頑張り,2
3310,1210,時間 周り 人達,2
3311,1211,本当に 凄い,2
3312,1212,よし 飛べ ぇぇ 笑笑,2
3313,1213,お 頑張っ 自分 坂道発進 苦戦 し 笑,2
3314,1214,ふ ぉえ,2
3315,1215,ポケモンカード 一緒 買う,2
3316,1216,今年 0,2
3317,1217,すぐ 0 人 出し ちゃう ん,2
3318,1218,エスポ 知っ くれ ありがとう,2
3319,1219,姉さん 感謝,2
3320,1220,体調管理 気 つけ,2
3321,1221,時間 ある時 やり,2
3322,1222,おそ ろ いいね,2
3323,1223,こちら ありがとう,2
3324,1224,懐かしい 頑張っ,2
3325,1225,つるん,2
3326,1226,友達 遊ぶ,2
3327,1227,ドロ ケイ な!,2
3328,1228,おめでとう,2
3329,1229,おぉ 嬉し ン ゴリラ,2
3330,1230,イケメン 高身長 アチン,2
3331,1231,ありがとう,2
3332,1232,明けましておめでとう 御座い 今年 よろしく,2
3333,1233,ありがとう 走り まくり,2
3334,1234,うへん,2
3335,1235,ポケモンカード,2
3336,1236,今年 食べ れ 笑笑,2
3337,1237,お互い 辛抱 しよう,2
3338,1238,う おい ありがとう,2
3339,1239,やめ い 笑笑,2
3340,1240,ありがとう,2
3341,1241,楽しい 楽しい 学校 だー 頑張れ いう 楽しん 行こ,2
3342,1242,最近 家で 夜ご飯 食べ てる 時間,2
3343,1243,お 嬉しい 頑張れる,2
3344,1244,わかる ぇぇ,2
3345,1245,寒い 家 出て ない 笑笑,2
3346,1246,,2
3347,1247,嬉しい,2
3348,1248,うわ 迷う 笑 考え お えっ,2
3349,1249,嬉しい,2
3350,1250,これから よろしくお願いします,2
3351,1251,スケジュール 抜き 今回 ドロ ケイ 質問 コーナー 樂,2
3352,1252,普通 いう あんまり 食べ,2
3353,1253,あれ 癖 なっ き 笑笑,2
3354,1254,みんな いい,2
3355,1255,お願い し,2
3356,1256,アコ,2
3357,1257,サーモン,2
3358,1258,ハンバーグ 味噌汁,2
3359,1259,こちら 毎日 ありがとう,2
3360,1260,一瞬,2
3361,1261,ありがとう これから 頑張り,2
3362,1262,梅田サイファー さん HEADSHOT,2
3363,1263,ありがとう,2
3364,1264,あら え 本当に,2
3365,1265,ひゅうが 樂,2
3366,1266,ふぇーす,2
3367,1267,可愛い,2
3368,1268,うへん,2
3369,1269,似合っ,2
3370,1270,圧倒的 時間,2
3371,1271,そろそろ 染め 頃,2
3372,1272,これから 頑張り,2
3373,1273,気 なっ て やっ み,2
3374,1274,チェック,2
3375,1275,ありがとう,2
3376,1276,せ す せ す せ ー すす ありがとう,2
3377,1277,行け て 沈,2
3378,1278,波平,2
3379,1279,頑張っ 下さい,2
3380,1280,僅差 せ す,2
3381,1281,ありがとう,2
3382,1282,一切 ない,2
3383,1283,最終回 チェック ー,2
3384,1284,夢中,2
3385,1285,今日 最終回,2
3386,1286,ありがとう,2
3387,1287,嬉し すぎ 宿題 間 合わす ん ー,2
3388,1288,ありがとう ー,2
3389,1289,間 取っ セミロング 間 なのか 樂,2
3390,1290,良かっ エス,2
3391,1291,脚 例,2
3392,1292,呼ん かいー,2
3393,1293,ダウンタウン さん,2
3394,1294,こちら いつも ありがとう,2
3395,1295,特に 決めて ない,2
3396,1296,母さん 下ネタ 控えよ,2
3397,1297,ここ 数 年 やれ て 僕のこと 見かけ あ あ むぎ りさん 戦闘 態勢 思っ 雪 投げ,2
3398,1298,やっ ありがとう,2
3399,1299,お あけましておめでとう,2
3400,1300,これ,2
3401,1301,ありがたい こと,2
3402,1302,ありがとう,2
3403,1303,せ ー す,2
3404,1304,ありがとう 好き 食べ物 サーモン,2
3405,1305,いつも ありがとう,2
3406,1306,元気 ー す,2
3407,1307,頼もしく なる,2
3408,1308,健康 もっと 面白く なる,2
3409,1309,ツル ピカ ありがとう,2
3410,1310,いい 匂い,2
3411,1311,今日 編集 合宿 終わり 更 げんき なる ー,2
3412,1312,嬉しい ありがとう,2
3413,1313,ほす,2
3414,1314,天然水 梅,2
3415,1315,ポケモン 欲しい キラカード 当たっ,2
3416,1316,シンプル 曲 聴い 一旦 他 こと やっ 切り替え かな 樂,2
3417,1317,いつも ありがとう,2
3418,1318,ー,2
3419,1319,ゆってぃ 笑,2
3420,1320,あり とっぴ,2
3421,1321,,2
3422,1322,アアア ア ア,2
3423,1323,いつも ありがとう,2
3424,1324,少し 時間 ある 初めて リプ 返 タイム もの 少し やってみよう 思い 話し,2
3425,1325,言う な! 見え 努力 し てる ん,2
3426,1326,これ お菓子 イヤホン 入っ た気 する 笑笑,2
3427,1327,僕たち チーム 警察,2
3428,1328,いつか 逃走 中 出 走り回っ み,2
3429,1329,明けましておめでとうございます 今年 頑張り,2
3430,1330,岐阜 バンジー 飛ん み,2
3431,1331,お雑煮,2
3432,1332,かまぼこ,2
3433,1333,どちら いう,2
3434,1334,醤油,2
3435,1335,明けましておめでとうございます ZOZI 年 よろしくお願いします,2
3436,1336,ZOZO 年 ありがとう 来年 よろしくお願いします 0 年 セス,2
3437,1337,絶景 ぁぁぁ,2
3438,1338,コムポワール 0 月 編 楽しかっ 旅 続き 気 なる,2
3439,1339,来年 なんとか なる,2
3440,1340,ふ ぉぉ ぉぉ ー,2
3441,1341,確か ニューマリ な!,2
3442,1342,いいね 冬休み,2
3443,1343,はやい トプ 画 今日 ゆ うた ツイート 写真,2
3444,1344,ま 子 嫌,2
3445,1345,メリークリスマスイヴ,2
3446,1346,お 主 欲張り 誕生 月 僕 同じ,2
3447,1347,ひゅう ちんと いる 笑,2
3448,1348,メリークリスマスイヴ,2
3449,1349,なん ない ぞい 笑笑,2
3450,1350,面白い 動画 でき 楽しみ し て ください,2
3451,1351,おっ 出かける 時間 類,2
3452,1352,あむ サンタ 登場 ー,2
3453,1353,もちろん,2
3454,1354,早め おめでとう,2
3455,1355,これ わかる すご すぎ,2
3456,1356,う ぅぅ 傷つく ぁぁ,2
3457,1357,頼み づらい ん 時間 下さい,2
3458,1358,あ ぁぁ 頑張っ ぇぇ,2
3459,1359,今日 会わ ないかい,2
3460,1360,おめでとう,2
3461,1361,来年,2
3462,1362,,2
3463,1363,勢い,2
3464,1364,やっ ほ ぉぉ ぉ,2
3465,1365,これから 任せ く やさい,2
3466,1366,,2
3467,1367,サンタ 顔 見 自撮り 置い とい 下さい リアル お願い し て 笑笑,2
3468,1368,叶え い,2
3469,1369,マライヤキャリー さん ジャスティン さん あと 山下達郎 さん,2
3470,1370,メリークリスマスイヴ 去年 写真,2
3471,1371,今回 お疲れ様,2
3472,1372,相馬 トランジスタ さん ありがとう 編集 中 爆笑 する 面白い 方 藍 いつか き ほ ー さん 撮っ みたい,2
3473,1373,楽し すぎ,2
3474,1374,ネックレス ちゃん し 下さい,2
3475,1375,もう バスケ できる 体力 ない,2
3476,1376,もう 0歳 おめでとう,2
3477,1377,小峠 さん みたい,2
3478,1378,AV 大好き コンビ,2
3479,1379,お茶,2
3480,1380,サンドウィッチ 索,2
3481,1381,牛乳,2
3482,1382,不思議,2
3483,1383,この 後 一 口 あげ,2
3484,1384,カラオケ 立っ ちゃう 笑笑,2
3485,1385,そんな こと ある ん,2
3486,1386,深夜 休憩 ゆう ご飯 索 小指 立つ の おかしい,2
3487,1387,いい,2
3488,1388,君 ら お似合い,2
3489,1389,部下 バカ 眠 そう 草,2
3490,1390,普段着 ない服 着 させ 頂い 何だか 気持ちよかっ 指輪 初めて 付け,2
3491,1391,みんな カッコ いい,2
3492,1392,年始 言っ て 年内 チャンネル 登録者 数 0 万 人 目標 今日 遂に 達成 し やっ いやぁ 僕たち よく 頑張り おめでとう 視聴者 さん ここ つい き くれ ありがとう これから つい き ください みんな 目標 達成 し コム ドット 有言実行,2
3493,1393,0 万人 突破 し 是非 お祝い お願い し,2
3494,1394,0 万 人 方々 フォロー し くれ ありがとう 来週 ゆうま 誕生日,2
3495,1395,久しぶり 早起き し めざましテレビ 紙兎ロペ 見 髪 セット し 頂き 今日 頑張り,2
3496,1396,おめでとう,2
3497,1397,右手 位置 困る 昨日 美容院 行き,2
3498,1398,みんな お つべ ぇ,2
3499,1399,田中 さ ぁぁん,2
3500,1400,おめでとう,2
3501,1401,0 月,2
3502,1402,アバンティーズ さん コラボ さ せ 頂き 昔 見 い た方 たち 動画 撮れ こと 嬉し すぎ 頭 追いつい て ありがとう 急上昇 おめでとう,2
3503,1403,もっ ん 勝た,2
3504,1404,見つけ 盗撮 し,2
3505,1405,エスポワール 方 たち カッコ よく 携帯 いじり,2
3506,1406,あの日 UUUM お 邪魔 さ せ 頂い の エスポワール さん 撮影 今日 コラボ 動画 出る 楽しみ,2
3507,1407,0,2
3508,1408,本当 すごい,2
3509,1409,0 万 人 おめでとう 可愛い この 絵 頑張る おおおおおおおおおおおおおおおお,2
3510,1410,童貞 思っ ホッ し 僕 笑笑,2
3511,1411,本当 おめでたい 喜んで 僕 嬉しい,2
3512,1412,なんか 知ら 見 い,2
3513,1413,最近 コム ドット さん 動画 面白く いつも 拝見 し 昨日 動画 とても 伸び て 驚い もう 誰 遊ん くれ な さ そう 怖い,2
3514,1414,ガチ 終わり 笑,2
3515,1415,走り すぎ 筋肉痛 なっちゃった,2
3516,1416,すみません 今日の動画 遅れ,2
3517,1417,誕生日 おめでとう,2
3518,1418,エスポワール 身長 比べ み,2
3519,1419,おいしい,2
3520,1420,UUUM お 邪魔 し,2
3521,1421,今日の動画 もう 少々 お待ち ください 申し訳ない,2
3522,1422,あ ぁぁぁぁ 遂に 遂に ヒカキン さん フォロー し 頂き 夢 よう あぁ 本当 嬉しい YouTube 頑張っ き よかっ,2
3523,1423,やばい え すね,2
3524,1424,先日 チャンネル 総 再生回数 なんと 0 億 回 突破 し 意味 わかん 数字 なっ いつも 見 くれ てる 方々 ありがとう 0 億 回 瞬き 0 億 回 やっ,2
3525,1425,めちゃくちゃ 厳しく おめでとう,2
3526,1426,キメる キメ,2
3527,1427,とても 上手 絵 描い てる 僕 大好き 方 プレゼント企画 やっ てる もし 当選 し 是非 コム ドット 描い 欲しい,2
3528,1428,夢見てる みたい ありがとう,2
3529,1429,じゃんけん 負け 荷物 持たさ れ 部活 後輩 地味ハロウィン ハッピーハロウィン,2
3530,1430,めっちゃ 楽しかっ,2
3531,1431,ああああああああああああああああああああああ 0 万人 ぁぁぁ いつも ありがとう 今日 おにぎり 起き 最初 食べ の あむ ぎりです ツルッ っ 滑っ たち ゅいんちょ,2
3532,1432,楽し そう 観光 客 あむ 袋,2
3533,1433,New Hair 隣 人 怖い,2
3534,1434,俺のターン 裏側 守備 表示 こいつ 召喚,2
3535,1435,0 万 人 あと 少し ありがとう,2
3536,1436,おつゆ ま 大佐 手 入れる,2
3537,1437,本当に それ な!,2
3538,1438,ありがとう 笑 ひゅうが ゲチ すぎ お話 なら,2
3539,1439,僕 聞き,2
3540,1440,モデル 僕 すごい 笑,2
3541,1441,髪 カッコ よく し 頂き Kakimoto Arms 銀座 0 丁目 店 カメラマン ひゅうが シャッター タイミング 悪 すぎ 草,2
3542,1442,横浜 行っ き 寧動 画 お 楽しみ,2
3543,1443,鳩 メイン 草,2
3544,1444,鳩 写真撮影 中 遊び 来,2
3545,1445,スリー メン,2
3546,1446,ナス,2
3547,1447,ですぎ ぃぃぃ,2
3548,1448,がっ,2
3549,1449,ぬっ,2
3550,1450,なんか 良い,2
3551,1451,当たり すぎ ぃぃ 藍,2
3552,1452,目 大きく なる プリクラ 住み furyu,2
3553,1453,原宿 IKEA 上 気持ちよく 落ち着く,2
3554,1454,ここ 最近 寝 てる 写真 0 選,2
3555,1455,ニターッ,2
3556,1456,ゴメンナサイ,2
3557,1457,しばらく 飲ん で 今度 見つけ 買い,2
3558,1458,ふゆ,2
3559,1459,0 ヶ月 前 シャンパン 写真 今日 やたら 寒いね 笑,2
3560,1460,おめでとう,2
3561,1461,R-指定 さん 意識 し み,2
3562,1462,メンバー 皆 写真 あと 0 ヶ月 0歳 早い まずい,2
3563,1463,朗,2
3564,1464,,2
3565,1465,めっちゃ 美味かっ,2
3566,1466,チョコ,2
3567,1467,可愛い ケーキ,2
3568,1468,今日 コム ドット 0 周年 事 0 年 目 よろしくお願いします,2
3569,1469,ぴえん タウン,2
3570,1470,やま 子 姫 0 人 男 たち,2
3571,1471,可愛い 0cm,2
3572,1472,いざ 戦へ,2
3573,1473,ぴっ たん こ 缶 缶 0 誰だ 入れ 明日 楽しみ,2
3574,1474,おは 涼しく なっ 夏の終わり 感じ ゲッモー,2
3575,1475,もっ ん セレクト ぉぉ お 店 向かっ てる 時,2
3576,1476,おめでとう,2
3577,1477,そう え す,2
3578,1478,基本 好き 強いて 言う スティッチ な! 笑,2
3579,1479,0 万 人 ありがとう パソコン 重く なっ 時 これ 遊ん,2
3580,1480,それぞれ チャンネル コラボ 動画 出 ぁぁぁ 両方 面白い 是非 見 男気ジャンケン in 高級 ブランド 街 エスポワール 大 豪遊 wwwwww 始まる おかず ご飯 0 合 食べ きれ コムドットコラボ,2
3581,1481,宇陀 ちゃん ありがとう,2
3582,1482,任せ ください,2
3583,1483,ありがとう ご ざいましたぁぁぁ,2
3584,1484,よろしくお願いします,2
3585,1485,絶対 遊び 行く,2
3586,1486,お疲れ様 来 くれ ありがとう,2
3587,1487,本当に 楽しい 0 日間 コラボ みんな 優しく 面白かっ ありがとう 動画 お 楽しみ 余韻 ものすごい 笑,2
3588,1488,,2
3589,1489,ありがとう,2
3590,1490,0 万 人 いける 思う 人 ほ い,2
3591,1491,何 似 てる 雲見,2
3592,1492,0 え す,2
3593,1493,ゲーセン 久々 行っ 楽しかっ,2
3594,1494,一瞬 出さ せ 頂き めちゃくちゃ 歌 上手かっ ありがとう,2
3595,1495,おめでとう,2
3596,1496,ウゲェ,2
3597,1497,,2
3598,1498,良き,2
3599,1499,0 万 人 ありがとう たくさん 拡散 し 頂き 元気 ハツラツ 今 飲ん でる 綾鷹 美味しい,2
3600,1500,おめでとう,2
3601,1501,すご 時代,2
3602,1502,期待 応える 系 あむ ぎり 氏,2
3603,1503,ハリーポッター 傷 みたい なっ てる,2
3604,1504,レア 自販機 朗 ひゅうが 笑顔 過ぎる 笑,2
3605,1505,女子力,2
3606,1506,よっしゃ ぁ,2
3607,1507,ありがとう ぉぉ,2
3608,1508,ごめん ネタバレ した,2
3609,1509,バカ デカ くし み,2
3610,1510,ボール 助け られ てる,2
3611,1511,本当 よかっ,2
3612,1512,おぉ 楽しみ,2
3613,1513,おれ,2
3614,1514,外し 思っ て 入っ,2
3615,1515,バテバテ 笑笑,2
3616,1516,本当に よかっ,2
3617,1517,坊主 回避 し 一安心 時,2
3618,1518,ご ごめんなさい ありがとう,2
3619,1519,おめでとう,2
3620,1520,0 月 バスケ 楽しかっ,2
3621,1521,いつも 乗ら 夢見 て 今日 ようやく 叶い 突っ走る コム ドット 初 急上昇,2
3622,1522,ずっと 載り 急上昇 初めて のる こと 出来 コム レンジャー 方々 本当に 感謝 ない コム ドット グループ通話 みんな 叫ん 鳥肌 手 震え 止まら 笑 本当に 嬉しい,2
3623,1523,宿 朝 バイキング 食べ 気分 夏 好き 所 0 巨峰 食べ れる,2
3624,1524,毎日 お 邪魔 し,2
3625,1525,0 月 平日 0本 投稿 無事 終わり ぁぁ 正直 言う キツ く 友達 遊び 0 個 こと 夏 全部 捧げ れる 頑張れる もの ある 幸せ 応援 ありがとう 0 月 よろしく,2
